"Mod name","Registry name","Display name","Recipe name","Tags"
"Minecraft","minecraft:diamond_axe","Diamond Axe","minecraft:diamond_axe","forge:tools/axes, bookshelf:axes, forge:tools/diamond, forge:axes, forge:tools"
"Minecraft","minecraft:diamond_block","Block of Diamond","minecraft:diamond_block","forge:storage_blocks/diamond, forge:storage_blocks"
"Minecraft","minecraft:diamond_boots","Diamond Boots","minecraft:diamond_boots","bookshelf:boots, forge:boots, forge:armors, forge:armor/diamond, bookshelf:armor, forge:armor, forge:armors/boots"
"Minecraft","minecraft:diamond_chestplate","Diamond Chestplate","minecraft:diamond_chestplate","bookshelf:chestplates, forge:chestplates, forge:armors/chestplates, forge:armors, forge:armor/diamond, bookshelf:armor, forge:armor"
"Minecraft","minecraft:diamond_helmet","Diamond Helmet","minecraft:diamond_helmet","forge:armors/helmets, bookshelf:helmets, forge:armors, forge:armor/diamond, bookshelf:armor, forge:helmets, forge:armor"
"Minecraft","minecraft:diamond_hoe","Diamond Hoe","minecraft:diamond_hoe","bookshelf:hoes, forge:hoes, forge:tools/diamond, forge:tools, forge:tools/hoes, quark:big_harvesting_hoes"
"Minecraft","minecraft:diamond_leggings","Diamond Leggings","minecraft:diamond_leggings","forge:armors/leggings, forge:leggings, forge:armors, forge:armor/diamond, bookshelf:armor, bookshelf:leggings, forge:armor"
"Minecraft","minecraft:diamond_pickaxe","[REMOVED] Diamond Pickaxe","minecraft:diamond_pickaxe","forge:pickaxes, forge:tools/diamond, forge:tools, minecraft:cluster_max_harvestables, forge:tools/pickaxes, bookshelf:pickaxes"
"Minecraft","minecraft:diamond_shovel","Diamond Shovel","minecraft:diamond_shovel","forge:shovels, forge:tools/shovels, forge:tools/diamond, forge:tools, bookshelf:shovels"
"Minecraft","minecraft:diamond_sword","Diamond Sword","minecraft:diamond_sword","forge:tools/diamond, bookshelf:swords, forge:tools/swords, forge:swords, forge:tools"
"Minecraft","minecraft:diorite","Diorite","minecraft:diorite","tconstruct:stoneshields, tconstruct:workstation_rock, balm:stones, forge:diorite, forge:stone, bookshelf:stones, quark:stone_tool_materials"
"Minecraft","minecraft:diorite_slab","Diorite Slab","minecraft:diorite_slab","minecraft:slabs"
"Minecraft","minecraft:diorite_slab","Diorite Slab","minecraft:diorite_slab_from_diorite_stonecutting","minecraft:slabs"
"Minecraft","minecraft:diorite_stairs","Diorite Stairs","minecraft:diorite_stairs","minecraft:stairs"
"Minecraft","minecraft:diorite_stairs","Diorite Stairs","minecraft:diorite_stairs_from_diorite_stonecutting","minecraft:stairs"
"Minecraft","minecraft:diorite_wall","Diorite Wall","minecraft:diorite_wall","minecraft:walls"
"Minecraft","minecraft:diorite_wall","Diorite Wall","minecraft:diorite_wall_from_diorite_stonecutting","minecraft:walls"
"Minecraft","minecraft:dispenser","Dispenser","minecraft:dispenser",""
"Minecraft","minecraft:dried_kelp","Dried Kelp","minecraft:dried_kelp",""
"Minecraft","minecraft:dried_kelp","Dried Kelp","minecraft:dried_kelp_from_campfire_cooking",""
"Minecraft","minecraft:dried_kelp","Dried Kelp","minecraft:dried_kelp_from_smelting",""
"Minecraft","minecraft:dried_kelp","Dried Kelp","minecraft:dried_kelp_from_smoking",""
"Minecraft","minecraft:dried_kelp_block","Dried Kelp Block","minecraft:dried_kelp_block",""
"Minecraft","minecraft:dripstone_block","Dripstone Block","minecraft:dripstone_block",""
"Minecraft","minecraft:dropper","Dropper","minecraft:dropper",""
"Minecraft","minecraft:emerald","Emerald","minecraft:emerald","forge:gems, balm:gems, forge:gems/emerald, balm:emeralds, minecraft:beacon_payment_items"
"Minecraft","minecraft:emerald","Emerald","minecraft:emerald_from_blasting_deepslate_emerald_ore","forge:gems, balm:gems, forge:gems/emerald, balm:emeralds, minecraft:beacon_payment_items"
"Minecraft","minecraft:emerald","Emerald","minecraft:emerald_from_blasting_emerald_ore","forge:gems, balm:gems, forge:gems/emerald, balm:emeralds, minecraft:beacon_payment_items"
"Minecraft","minecraft:emerald","Emerald","minecraft:emerald_from_smelting_deepslate_emerald_ore","forge:gems, balm:gems, forge:gems/emerald, balm:emeralds, minecraft:beacon_payment_items"
"Minecraft","minecraft:emerald","Emerald","minecraft:emerald_from_smelting_emerald_ore","forge:gems, balm:gems, forge:gems/emerald, balm:emeralds, minecraft:beacon_payment_items"
"Minecraft","minecraft:emerald_block","Block of Emerald","minecraft:emerald_block","forge:storage_blocks/emerald, forge:storage_blocks"
"Minecraft","minecraft:enchanting_table","Enchanting Table","minecraft:enchanting_table",""
"Minecraft","minecraft:end_crystal","End Crystal","minecraft:end_crystal",""
"Minecraft","minecraft:end_rod","End Rod","minecraft:end_rod",""
"Minecraft","minecraft:end_stone_brick_slab","End Stone Brick Slab","minecraft:end_stone_brick_slab","minecraft:slabs"
"Minecraft","minecraft:end_stone_brick_slab","End Stone Brick Slab","minecraft:end_stone_brick_slab_from_end_stone_brick_stonecutting","minecraft:slabs"
"Minecraft","minecraft:end_stone_brick_slab","End Stone Brick Slab","minecraft:end_stone_brick_slab_from_end_stone_stonecutting","minecraft:slabs"
"Minecraft","minecraft:end_stone_brick_stairs","End Stone Brick Stairs","minecraft:end_stone_brick_stairs","minecraft:stairs"
"Minecraft","minecraft:end_stone_brick_stairs","End Stone Brick Stairs","minecraft:end_stone_brick_stairs_from_end_stone_brick_stonecutting","minecraft:stairs"
"Minecraft","minecraft:end_stone_brick_stairs","End Stone Brick Stairs","minecraft:end_stone_brick_stairs_from_end_stone_stonecutting","minecraft:stairs"
"Minecraft","minecraft:end_stone_brick_wall","End Stone Brick Wall","minecraft:end_stone_brick_wall","minecraft:walls"
"Minecraft","minecraft:end_stone_brick_wall","End Stone Brick Wall","minecraft:end_stone_brick_wall_from_end_stone_brick_stonecutting","minecraft:walls"
"Minecraft","minecraft:end_stone_brick_wall","End Stone Brick Wall","minecraft:end_stone_brick_wall_from_end_stone_stonecutting","minecraft:walls"
"Minecraft","minecraft:end_stone_bricks","End Stone Bricks","minecraft:end_stone_bricks",""
"Minecraft","minecraft:end_stone_bricks","End Stone Bricks","minecraft:end_stone_bricks_from_end_stone_stonecutting",""
"Minecraft","minecraft:ender_chest","Ender Chest","minecraft:ender_chest","forge:chests/ender, forge:chests"
"Minecraft","minecraft:ender_eye","Eye of Ender","minecraft:ender_eye",""
"Minecraft","minecraft:exposed_cut_copper","Exposed Cut Copper","minecraft:exposed_cut_copper",""
"Minecraft","minecraft:exposed_cut_copper","Exposed Cut Copper","minecraft:exposed_cut_copper_from_exposed_copper_stonecutting",""
"Minecraft","minecraft:exposed_cut_copper_slab","Exposed Cut Copper Slab","minecraft:exposed_cut_copper_slab","minecraft:slabs"
"Minecraft","minecraft:exposed_cut_copper_slab","Exposed Cut Copper Slab","minecraft:exposed_cut_copper_slab_from_exposed_copper_stonecutting","minecraft:slabs"
"Minecraft","minecraft:exposed_cut_copper_slab","Exposed Cut Copper Slab","minecraft:exposed_cut_copper_slab_from_exposed_cut_copper_stonecutting","minecraft:slabs"
"Minecraft","minecraft:exposed_cut_copper_stairs","Exposed Cut Copper Stairs","minecraft:exposed_cut_copper_stairs","minecraft:stairs"
"Minecraft","minecraft:exposed_cut_copper_stairs","Exposed Cut Copper Stairs","minecraft:exposed_cut_copper_stairs_from_exposed_copper_stonecutting","minecraft:stairs"
"Minecraft","minecraft:exposed_cut_copper_stairs","Exposed Cut Copper Stairs","minecraft:exposed_cut_copper_stairs_from_exposed_cut_copper_stonecutting","minecraft:stairs"
"Minecraft","minecraft:fermented_spider_eye","Fermented Spider Eye","minecraft:fermented_spider_eye",""
"Minecraft","minecraft:fire_charge","Fire Charge","minecraft:fire_charge","tconstruct:fireballs"
"Minecraft","minecraft:firework_rocket","Firework Rocket","minecraft:firework_rocket",""
"Minecraft","minecraft:firework_rocket","Firework Rocket","minecraft:firework_rocket_simple",""
"Minecraft","minecraft:firework_star","Firework Star","minecraft:firework_star",""
"Minecraft","minecraft:fishing_rod","Fishing Rod","minecraft:fishing_rod","bookshelf:fishing_rods, forge:tools/fishing_rods, forge:tools, forge:fishing_rods"
"Minecraft","minecraft:fletching_table","Fletching Table","minecraft:fletching_table",""
"Minecraft","minecraft:flint_and_steel","Flint and Steel","minecraft:flint_and_steel","supplementaries:fire_sources"
"Minecraft","minecraft:flower_banner_pattern","Banner Pattern","minecraft:flower_banner_pattern",""
"Minecraft","minecraft:flower_pot","Flower Pot","minecraft:flower_pot",""
"Minecraft","minecraft:furnace_minecart","Minecart with Furnace","minecraft:furnace_minecart",""
"Minecraft","minecraft:glass_bottle","Glass Bottle","minecraft:glass_bottle","farmersdelight:serving_containers"
"Minecraft","minecraft:glass_pane","Glass Pane","minecraft:glass_pane","forge:glass_panes, forge:glass_panes/silica, forge:glass_panes/colorless"
"Minecraft","minecraft:glistering_melon_slice","Glistering Melon Slice","minecraft:glistering_melon_slice","minecraft:piglin_loved"
"Minecraft","minecraft:glow_item_frame","Glow Item Frame","minecraft:glow_item_frame",""
"Minecraft","minecraft:glowstone","Glowstone","minecraft:glowstone",""
"Minecraft","minecraft:gold_block","Block of Gold","minecraft:gold_block","forge:storage_blocks/gold, forge:storage_blocks, minecraft:piglin_loved"
"Minecraft","minecraft:gold_ingot","Gold Ingot","minecraft:gold_ingot_from_blasting_deepslate_gold_ore","forge:ingots/gold, minecraft:piglin_loved, minecraft:beacon_payment_items, balm:ingots, forge:ingots"
"Minecraft","minecraft:gold_ingot","Gold Ingot","minecraft:gold_ingot_from_blasting_gold_ore","forge:ingots/gold, minecraft:piglin_loved, minecraft:beacon_payment_items, balm:ingots, forge:ingots"
"Minecraft","minecraft:gold_ingot","Gold Ingot","minecraft:gold_ingot_from_blasting_nether_gold_ore","forge:ingots/gold, minecraft:piglin_loved, minecraft:beacon_payment_items, balm:ingots, forge:ingots"
"Minecraft","minecraft:gold_ingot","Gold Ingot","minecraft:gold_ingot_from_blasting_raw_gold","forge:ingots/gold, minecraft:piglin_loved, minecraft:beacon_payment_items, balm:ingots, forge:ingots"
"Minecraft","minecraft:gold_ingot","Gold Ingot","minecraft:gold_ingot_from_gold_block","forge:ingots/gold, minecraft:piglin_loved, minecraft:beacon_payment_items, balm:ingots, forge:ingots"
"Minecraft","minecraft:gold_ingot","Gold Ingot","minecraft:gold_ingot_from_nuggets","forge:ingots/gold, minecraft:piglin_loved, minecraft:beacon_payment_items, balm:ingots, forge:ingots"
"Minecraft","minecraft:gold_ingot","Gold Ingot","minecraft:gold_ingot_from_smelting_deepslate_gold_ore","forge:ingots/gold, minecraft:piglin_loved, minecraft:beacon_payment_items, balm:ingots, forge:ingots"
"Minecraft","minecraft:gold_ingot","Gold Ingot","minecraft:gold_ingot_from_smelting_gold_ore","forge:ingots/gold, minecraft:piglin_loved, minecraft:beacon_payment_items, balm:ingots, forge:ingots"
"Minecraft","minecraft:gold_ingot","Gold Ingot","minecraft:gold_ingot_from_smelting_nether_gold_ore","forge:ingots/gold, minecraft:piglin_loved, minecraft:beacon_payment_items, balm:ingots, forge:ingots"
"Minecraft","minecraft:gold_ingot","Gold Ingot","minecraft:gold_ingot_from_smelting_raw_gold","forge:ingots/gold, minecraft:piglin_loved, minecraft:beacon_payment_items, balm:ingots, forge:ingots"
"Minecraft","minecraft:gold_nugget","Gold Nugget","minecraft:gold_nugget","forge:nuggets, balm:gold_nuggets, balm:nuggets, forge:nuggets/gold"
"Minecraft","minecraft:gold_nugget","Gold Nugget","minecraft:gold_nugget_from_blasting","forge:nuggets, balm:gold_nuggets, balm:nuggets, forge:nuggets/gold"
"Minecraft","minecraft:gold_nugget","Gold Nugget","minecraft:gold_nugget_from_smelting","forge:nuggets, balm:gold_nuggets, balm:nuggets, forge:nuggets/gold"
"Minecraft","minecraft:golden_apple","Golden Apple","minecraft:golden_apple","minecraft:piglin_loved"
"Minecraft","minecraft:golden_axe","Golden Axe","minecraft:golden_axe","forge:tools, minecraft:piglin_loved, tarotcards:golden, forge:tools/gold, bookshelf:axes, forge:tools/axes, forge:axes"
"Minecraft","minecraft:golden_boots","Golden Boots","minecraft:golden_boots","bookshelf:armor, forge:armors/boots, tarotcards:golden, minecraft:piglin_loved, forge:armor/gold, forge:boots, forge:armor, forge:armors, bookshelf:boots"
"Minecraft","minecraft:golden_carrot","Golden Carrot","minecraft:golden_carrot","minecraft:piglin_loved"
"Minecraft","minecraft:golden_chestplate","Golden Chestplate","minecraft:golden_chestplate","bookshelf:armor, forge:chestplates, tarotcards:golden, minecraft:piglin_loved, forge:armor/gold, forge:armor, bookshelf:chestplates, forge:armors, forge:armors/chestplates"
"Minecraft","minecraft:golden_helmet","Golden Helmet","minecraft:golden_helmet","forge:armors/helmets, forge:helmets, tarotcards:golden, minecraft:piglin_loved, forge:armor/gold, forge:armor, bookshelf:helmets, forge:armors, bookshelf:armor"
"Minecraft","minecraft:golden_hoe","Golden Hoe","minecraft:golden_hoe","forge:tools, forge:hoes, minecraft:piglin_loved, tarotcards:golden, forge:tools/gold, bookshelf:hoes, forge:tools/hoes"
"Minecraft","minecraft:golden_leggings","Golden Leggings","minecraft:golden_leggings","bookshelf:armor, minecraft:piglin_loved, tarotcards:golden, bookshelf:leggings, forge:armor/gold, forge:armor, forge:leggings, forge:armors/leggings, forge:armors"
"Minecraft","minecraft:golden_pickaxe","[REMOVED] Golden Pickaxe","minecraft:golden_pickaxe","forge:tools/pickaxes, bookshelf:pickaxes, forge:tools, minecraft:cluster_max_harvestables, tarotcards:golden, forge:pickaxes, forge:tools/gold, minecraft:piglin_loved"
"Minecraft","minecraft:golden_shovel","Golden Shovel","minecraft:golden_shovel","forge:tools, bookshelf:shovels, minecraft:piglin_loved, forge:shovels, tarotcards:golden, forge:tools/gold, forge:tools/shovels"
"Minecraft","minecraft:golden_sword","Golden Sword","minecraft:golden_sword","forge:tools, bookshelf:swords, minecraft:piglin_loved, forge:swords, tarotcards:golden, forge:tools/gold, forge:tools/swords"
"Minecraft","minecraft:granite","Granite","minecraft:granite","forge:granite, tconstruct:stoneshields, tconstruct:workstation_rock, balm:stones, forge:stone, bookshelf:stones, quark:stone_tool_materials"
"Minecraft","minecraft:granite_slab","Granite Slab","minecraft:granite_slab","minecraft:slabs"
"Minecraft","minecraft:granite_slab","Granite Slab","minecraft:granite_slab_from_granite_stonecutting","minecraft:slabs"
"Minecraft","minecraft:granite_stairs","Granite Stairs","minecraft:granite_stairs","minecraft:stairs"
"Minecraft","minecraft:granite_stairs","Granite Stairs","minecraft:granite_stairs_from_granite_stonecutting","minecraft:stairs"
"Minecraft","minecraft:granite_wall","Granite Wall","minecraft:granite_wall","minecraft:walls"
"Minecraft","minecraft:granite_wall","Granite Wall","minecraft:granite_wall_from_granite_stonecutting","minecraft:walls"
"Minecraft","minecraft:gray_banner","Gray Banner","minecraft:gray_banner","minecraft:banners"
"Minecraft","minecraft:gray_bed","Gray Bed","minecraft:gray_bed","minecraft:beds"
"Minecraft","minecraft:gray_bed","Gray Bed","minecraft:gray_bed_from_white_bed","minecraft:beds"
"Minecraft","minecraft:gray_candle","Gray Candle","minecraft:gray_candle","minecraft:candles"
"Minecraft","minecraft:gray_carpet","Gray Carpet","minecraft:gray_carpet","minecraft:wool_carpets, minecraft:dampens_vibrations"
"Minecraft","minecraft:gray_carpet","Gray Carpet","minecraft:gray_carpet_from_white_carpet","minecraft:wool_carpets, minecraft:dampens_vibrations"
"Minecraft","minecraft:gray_concrete_powder","Gray Concrete Powder","minecraft:gray_concrete_powder","supplementaries:concrete_powders, forge:concrete_powders"
"Minecraft","minecraft:gray_dye","Gray Dye","minecraft:gray_dye","supplementaries:blackboard_gray, forge:dyes, balm:dyes, forge:dyes/gray, balm:gray_dyes"
"Minecraft","minecraft:gray_glazed_terracotta","Gray Glazed Terracotta","minecraft:gray_glazed_terracotta",""
"Minecraft","minecraft:gray_stained_glass","Gray Stained Glass","minecraft:gray_stained_glass","forge:glass/gray, forge:glass/silica, forge:glass, forge:stained_glass"
"Minecraft","minecraft:gray_stained_glass_pane","Gray Stained Glass Pane","minecraft:gray_stained_glass_pane","forge:stained_glass_panes, forge:glass_panes/gray, forge:glass_panes, forge:glass_panes/silica"
"Minecraft","minecraft:gray_stained_glass_pane","Gray Stained Glass Pane","minecraft:gray_stained_glass_pane_from_glass_pane","forge:stained_glass_panes, forge:glass_panes/gray, forge:glass_panes, forge:glass_panes/silica"
"Minecraft","minecraft:gray_terracotta","Gray Terracotta","minecraft:gray_terracotta","minecraft:terracotta"
"Minecraft","minecraft:green_banner","Green Banner","minecraft:green_banner","minecraft:banners"
"Minecraft","minecraft:green_bed","Green Bed","minecraft:green_bed","minecraft:beds"
"Minecraft","minecraft:green_bed","Green Bed","minecraft:green_bed_from_white_bed","minecraft:beds"
"Minecraft","minecraft:green_candle","Green Candle","minecraft:green_candle","minecraft:candles"
"Minecraft","minecraft:green_carpet","Green Carpet","minecraft:green_carpet","minecraft:wool_carpets, minecraft:dampens_vibrations"
"Minecraft","minecraft:green_carpet","Green Carpet","minecraft:green_carpet_from_white_carpet","minecraft:wool_carpets, minecraft:dampens_vibrations"
