"Mod name","Registry name","Hardness","Resistance"
"Minecraft","minecraft:deepslate_brick_slab",4.50,6.00
"Minecraft","minecraft:deepslate_brick_stairs",4.50,6.00
"Minecraft","minecraft:deepslate_brick_wall",4.50,6.00
"Minecraft","minecraft:deepslate_bricks",4.50,6.00
"Minecraft","minecraft:deepslate_coal_ore",4.50,3.00
"Minecraft","minecraft:deepslate_copper_ore",4.50,3.00
"Minecraft","minecraft:deepslate_diamond_ore",4.50,3.00
"Minecraft","minecraft:deepslate_emerald_ore",4.50,3.00
"Minecraft","minecraft:deepslate_gold_ore",4.50,3.00
"Minecraft","minecraft:deepslate_iron_ore",4.50,3.00
"Minecraft","minecraft:deepslate_lapis_ore",4.50,3.00
"Minecraft","minecraft:deepslate_redstone_ore",4.50,3.00
"Minecraft","minecraft:deepslate_tile_slab",4.50,6.00
"Minecraft","minecraft:deepslate_tile_stairs",4.50,6.00
"Minecraft","minecraft:deepslate_tile_wall",4.50,6.00
"Minecraft","minecraft:deepslate_tiles",4.50,6.00
"Minecraft","minecraft:detector_rail",0.70,0.70
"Minecraft","minecraft:diamond_block",5.00,6.00
"Minecraft","minecraft:diamond_ore",3.00,3.00
"Minecraft","minecraft:diorite",2.50,6.00
"Minecraft","minecraft:diorite_slab",2.50,6.00
"Minecraft","minecraft:diorite_stairs",2.50,6.00
"Minecraft","minecraft:diorite_wall",2.50,6.00
"Minecraft","minecraft:dirt",0.50,0.50
"Minecraft","minecraft:dirt_path",0.65,0.65
"Minecraft","minecraft:dispenser",3.50,3.50
"Minecraft","minecraft:dragon_egg",3.00,9.00
"Minecraft","minecraft:dragon_head",1.00,1.00
"Minecraft","minecraft:dragon_wall_head",1.00,1.00
"Minecraft","minecraft:dried_kelp_block",0.50,2.50
"Minecraft","minecraft:dripstone_block",1.50,1.00
"Minecraft","minecraft:dropper",3.50,3.50
"Minecraft","minecraft:emerald_block",5.00,6.00
"Minecraft","minecraft:emerald_ore",3.00,3.00
"Minecraft","minecraft:enchanting_table",5.00,1200.00
"Minecraft","minecraft:end_gateway",-1.00,3600000.00
"Minecraft","minecraft:end_portal",-1.00,3600000.00
"Minecraft","minecraft:end_portal_frame",-1.00,3600000.00
"Minecraft","minecraft:end_rod",0.00,0.00
"Minecraft","minecraft:end_stone",6.00,9.00
"Minecraft","minecraft:end_stone_brick_slab",6.00,9.00
"Minecraft","minecraft:end_stone_brick_stairs",6.00,9.00
"Minecraft","minecraft:end_stone_brick_wall",6.00,9.00
"Minecraft","minecraft:end_stone_bricks",6.00,9.00
"Minecraft","minecraft:ender_chest",22.50,600.00
"Minecraft","minecraft:exposed_copper",3.00,6.00
"Minecraft","minecraft:exposed_cut_copper",3.00,6.00
"Minecraft","minecraft:exposed_cut_copper_slab",3.00,6.00
"Minecraft","minecraft:exposed_cut_copper_stairs",3.00,6.00
"Minecraft","minecraft:farmland",0.60,0.60
"Minecraft","minecraft:fern",0.00,0.00
"Minecraft","minecraft:fire",0.00,0.00
"Minecraft","minecraft:fire_coral",0.00,0.00
"Minecraft","minecraft:fire_coral_block",1.50,6.00
"Minecraft","minecraft:fire_coral_fan",0.00,0.00
"Minecraft","minecraft:fire_coral_wall_fan",0.00,0.00
"Minecraft","minecraft:fletching_table",2.50,2.50
"Minecraft","minecraft:flower_pot",0.00,0.00
"Minecraft","minecraft:flowering_azalea",0.00,0.00
"Minecraft","minecraft:flowering_azalea_leaves",0.20,0.20
"Minecraft","minecraft:frogspawn",0.00,0.00
"Minecraft","minecraft:frosted_ice",0.50,0.50
"Minecraft","minecraft:furnace",3.50,3.50
"Minecraft","minecraft:gilded_blackstone",2.10,6.00
"Minecraft","minecraft:glass",0.30,0.30
"Minecraft","minecraft:glass_pane",0.30,0.30
"Minecraft","minecraft:glow_lichen",0.20,0.20
"Minecraft","minecraft:glowstone",0.30,0.30
"Minecraft","minecraft:gold_block",3.00,6.00
"Minecraft","minecraft:gold_ore",3.00,3.00
"Minecraft","minecraft:granite",2.00,6.00
"Minecraft","minecraft:granite_slab",2.00,6.00
"Minecraft","minecraft:granite_stairs",2.00,6.00
"Minecraft","minecraft:granite_wall",2.00,6.00
"Minecraft","minecraft:grass",0.00,0.00
"Minecraft","minecraft:grass_block",0.60,0.60
"Minecraft","minecraft:gravel",0.60,0.60
"Minecraft","minecraft:gray_banner",1.00,1.00
"Minecraft","minecraft:gray_bed",0.20,0.20
"Minecraft","minecraft:gray_candle",0.10,0.10
"Minecraft","minecraft:gray_candle_cake",0.50,0.50
"Minecraft","minecraft:gray_carpet",0.10,0.10
"Minecraft","minecraft:gray_concrete",1.80,1.80
"Minecraft","minecraft:gray_concrete_powder",0.50,0.50
"Minecraft","minecraft:gray_glazed_terracotta",1.40,1.40
"Minecraft","minecraft:gray_shulker_box",2.00,2.00
"Minecraft","minecraft:gray_stained_glass",0.30,0.30
"Minecraft","minecraft:gray_stained_glass_pane",0.30,0.30
"Minecraft","minecraft:gray_terracotta",1.25,4.20
"Minecraft","minecraft:gray_wall_banner",1.00,1.00
"Minecraft","minecraft:gray_wool",0.80,0.80
"Minecraft","minecraft:green_banner",1.00,1.00
"Minecraft","minecraft:green_bed",0.20,0.20
"Minecraft","minecraft:green_candle",0.10,0.10
"Minecraft","minecraft:green_candle_cake",0.50,0.50
"Minecraft","minecraft:green_carpet",0.10,0.10
"Minecraft","minecraft:green_concrete",1.80,1.80
"Minecraft","minecraft:green_concrete_powder",0.50,0.50
"Minecraft","minecraft:green_glazed_terracotta",1.40,1.40
"Minecraft","minecraft:green_shulker_box",2.00,2.00
"Minecraft","minecraft:green_stained_glass",0.30,0.30
"Minecraft","minecraft:green_stained_glass_pane",0.30,0.30
"Minecraft","minecraft:green_terracotta",1.25,4.20
"Minecraft","minecraft:green_wall_banner",1.00,1.00
"Minecraft","minecraft:green_wool",0.80,0.80
"Minecraft","minecraft:grindstone",2.00,6.00
"Minecraft","minecraft:hanging_roots",0.00,0.00
"Minecraft","minecraft:hay_block",0.50,0.50
"Minecraft","minecraft:heavy_weighted_pressure_plate",0.50,0.50
"Minecraft","minecraft:honey_block",0.00,0.00
"Minecraft","minecraft:honeycomb_block",0.60,0.60
"Minecraft","minecraft:hopper",3.00,4.80
"Minecraft","minecraft:horn_coral",0.00,0.00
"Minecraft","minecraft:horn_coral_block",1.50,6.00
"Minecraft","minecraft:horn_coral_fan",0.00,0.00
"Minecraft","minecraft:horn_coral_wall_fan",0.00,0.00
"Minecraft","minecraft:ice",0.50,0.50
"Minecraft","minecraft:infested_chiseled_stone_bricks",0.75,0.75
"Minecraft","minecraft:infested_cobblestone",1.00,0.75
"Minecraft","minecraft:infested_cracked_stone_bricks",0.75,0.75
"Minecraft","minecraft:infested_deepslate",1.50,0.75
"Minecraft","minecraft:infested_mossy_stone_bricks",0.75,0.75
"Minecraft","minecraft:infested_stone",0.75,0.75
"Minecraft","minecraft:infested_stone_bricks",0.75,0.75
"Minecraft","minecraft:iron_bars",5.00,6.00
"Minecraft","minecraft:iron_block",5.00,6.00
"Minecraft","minecraft:iron_door",5.00,5.00
"Minecraft","minecraft:iron_ore",3.00,3.00
"Minecraft","minecraft:iron_trapdoor",5.00,5.00
"Minecraft","minecraft:jack_o_lantern",1.00,1.00
"Minecraft","minecraft:jigsaw",-1.00,3600000.00
"Minecraft","minecraft:jukebox",2.00,6.00
"Minecraft","minecraft:jungle_button",0.50,0.50
"Minecraft","minecraft:jungle_door",3.00,3.00
"Minecraft","minecraft:jungle_fence",2.00,3.00
"Minecraft","minecraft:jungle_fence_gate",2.00,3.00
"Minecraft","minecraft:jungle_leaves",0.20,0.20
"Minecraft","minecraft:jungle_log",2.00,2.00
"Minecraft","minecraft:jungle_planks",2.00,3.00
"Minecraft","minecraft:jungle_pressure_plate",0.50,0.50
"Minecraft","minecraft:jungle_sapling",0.00,0.00
"Minecraft","minecraft:jungle_sign",1.00,1.00
"Minecraft","minecraft:jungle_slab",2.00,3.00
"Minecraft","minecraft:jungle_stairs",2.00,3.00
"Minecraft","minecraft:jungle_trapdoor",3.00,3.00
"Minecraft","minecraft:jungle_wall_sign",1.00,1.00
"Minecraft","minecraft:jungle_wood",2.00,2.00
"Minecraft","minecraft:kelp",0.00,0.00
"Minecraft","minecraft:kelp_plant",0.00,0.00
"Minecraft","minecraft:ladder",0.40,0.40
"Minecraft","minecraft:lantern",3.50,3.50
"Minecraft","minecraft:lapis_block",3.00,3.00
"Minecraft","minecraft:lapis_ore",3.00,3.00
"Minecraft","minecraft:large_amethyst_bud",1.50,1.50
"Minecraft","minecraft:large_fern",0.00,0.00
"Minecraft","minecraft:lava",100.00,100.00
"Minecraft","minecraft:lava_cauldron",2.00,2.00
"Minecraft","minecraft:lectern",2.50,2.50
"Minecraft","minecraft:lever",0.50,0.50
"Minecraft","minecraft:light",-1.00,3600000.75
"Minecraft","minecraft:light_blue_banner",1.00,1.00
"Minecraft","minecraft:light_blue_bed",0.20,0.20
"Minecraft","minecraft:light_blue_candle",0.10,0.10
"Minecraft","minecraft:light_blue_candle_cake",0.50,0.50
"Minecraft","minecraft:light_blue_carpet",0.10,0.10
"Minecraft","minecraft:light_blue_concrete",1.80,1.80
"Minecraft","minecraft:light_blue_concrete_powder",0.50,0.50
"Minecraft","minecraft:light_blue_glazed_terracotta",1.40,1.40
"Minecraft","minecraft:light_blue_shulker_box",2.00,2.00
"Minecraft","minecraft:light_blue_stained_glass",0.30,0.30
"Minecraft","minecraft:light_blue_stained_glass_pane",0.30,0.30
"Minecraft","minecraft:light_blue_terracotta",1.25,4.20
"Minecraft","minecraft:light_blue_wall_banner",1.00,1.00
"Minecraft","minecraft:light_blue_wool",0.80,0.80
"Minecraft","minecraft:light_gray_banner",1.00,1.00
"Minecraft","minecraft:light_gray_bed",0.20,0.20
"Minecraft","minecraft:light_gray_candle",0.10,0.10
"Minecraft","minecraft:light_gray_candle_cake",0.50,0.50
"Minecraft","minecraft:light_gray_carpet",0.10,0.10
"Minecraft","minecraft:light_gray_concrete",1.80,1.80
"Minecraft","minecraft:light_gray_concrete_powder",0.50,0.50
"Minecraft","minecraft:light_gray_glazed_terracotta",1.40,1.40
"Minecraft","minecraft:light_gray_shulker_box",2.00,2.00
"Minecraft","minecraft:light_gray_stained_glass",0.30,0.30
"Minecraft","minecraft:light_gray_stained_glass_pane",0.30,0.30
"Minecraft","minecraft:light_gray_terracotta",1.25,4.20
"Minecraft","minecraft:light_gray_wall_banner",1.00,1.00
"Minecraft","minecraft:light_gray_wool",0.80,0.80
"Minecraft","minecraft:light_weighted_pressure_plate",0.50,0.50
"Minecraft","minecraft:lightning_rod",3.00,6.00
"Minecraft","minecraft:lilac",0.00,0.00
"Minecraft","minecraft:lily_of_the_valley",0.00,0.00
"Minecraft","minecraft:lily_pad",0.00,0.00
"Minecraft","minecraft:lime_banner",1.00,1.00
"Minecraft","minecraft:lime_bed",0.20,0.20
"Minecraft","minecraft:lime_candle",0.10,0.10
"Minecraft","minecraft:lime_candle_cake",0.50,0.50
"Minecraft","minecraft:lime_carpet",0.10,0.10
"Minecraft","minecraft:lime_concrete",1.80,1.80
"Minecraft","minecraft:lime_concrete_powder",0.50,0.50
"Minecraft","minecraft:lime_glazed_terracotta",1.40,1.40
"Minecraft","minecraft:lime_shulker_box",2.00,2.00
"Minecraft","minecraft:lime_stained_glass",0.30,0.30
"Minecraft","minecraft:lime_stained_glass_pane",0.30,0.30
"Minecraft","minecraft:lime_terracotta",1.25,4.20
"Minecraft","minecraft:lime_wall_banner",1.00,1.00
"Minecraft","minecraft:lime_wool",0.80,0.80
"Minecraft","minecraft:lodestone",3.50,3.50
"Minecraft","minecraft:loom",2.50,2.50
"Minecraft","minecraft:magenta_banner",1.00,1.00
"Minecraft","minecraft:magenta_bed",0.20,0.20
"Minecraft","minecraft:magenta_candle",0.10,0.10
"Minecraft","minecraft:magenta_candle_cake",0.50,0.50
"Minecraft","minecraft:magenta_carpet",0.10,0.10
"Minecraft","minecraft:magenta_concrete",1.80,1.80
"Minecraft","minecraft:magenta_concrete_powder",0.50,0.50
"Minecraft","minecraft:magenta_glazed_terracotta",1.40,1.40
"Minecraft","minecraft:magenta_shulker_box",2.00,2.00
"Minecraft","minecraft:magenta_stained_glass",0.30,0.30
"Minecraft","minecraft:magenta_stained_glass_pane",0.30,0.30
"Minecraft","minecraft:magenta_terracotta",1.25,4.20
"Minecraft","minecraft:magenta_wall_banner",1.00,1.00
"Minecraft","minecraft:magenta_wool",0.80,0.80
"Minecraft","minecraft:magma_block",0.50,0.50
"Minecraft","minecraft:mangrove_button",0.50,0.50
"Minecraft","minecraft:mangrove_door",3.00,3.00
"Minecraft","minecraft:mangrove_fence",2.00,3.00
"Minecraft","minecraft:mangrove_fence_gate",2.00,3.00
"Minecraft","minecraft:mangrove_leaves",0.20,0.20
"Minecraft","minecraft:mangrove_log",2.00,2.00
"Minecraft","minecraft:mangrove_planks",2.00,3.00
"Minecraft","minecraft:mangrove_pressure_plate",0.50,0.50
"Minecraft","minecraft:mangrove_propagule",0.00,0.00
"Minecraft","minecraft:mangrove_roots",0.70,0.70
"Minecraft","minecraft:mangrove_sign",1.00,1.00
"Minecraft","minecraft:mangrove_slab",2.00,3.00
"Minecraft","minecraft:mangrove_stairs",2.00,3.00
"Minecraft","minecraft:mangrove_trapdoor",3.00,3.00
"Minecraft","minecraft:mangrove_wall_sign",1.00,1.00
"Minecraft","minecraft:mangrove_wood",2.00,2.00
"Minecraft","minecraft:medium_amethyst_bud",1.50,1.50
"Minecraft","minecraft:melon",1.00,1.00
"Minecraft","minecraft:melon_stem",0.00,0.00
"Minecraft","minecraft:moss_block",0.10,0.10
"Minecraft","minecraft:moss_carpet",0.10,0.10
"Minecraft","minecraft:mossy_cobblestone",2.00,6.00
"Minecraft","minecraft:mossy_cobblestone_slab",2.00,6.00
"Minecraft","minecraft:mossy_cobblestone_stairs",2.00,6.00
"Minecraft","minecraft:mossy_cobblestone_wall",2.00,6.00
"Minecraft","minecraft:mossy_stone_brick_slab",1.50,6.00
"Minecraft","minecraft:mossy_stone_brick_stairs",1.50,6.00
"Minecraft","minecraft:mossy_stone_brick_wall",1.50,6.00
"Minecraft","minecraft:mossy_stone_bricks",1.50,6.00
"Minecraft","minecraft:moving_piston",-1.00,0.00
"Minecraft","minecraft:mud",0.50,0.50
"Minecraft","minecraft:mud_brick_slab",1.50,3.00
"Minecraft","minecraft:mud_brick_stairs",1.50,3.00
"Minecraft","minecraft:mud_brick_wall",1.50,3.00
"Minecraft","minecraft:mud_bricks",1.50,3.00
"Minecraft","minecraft:muddy_mangrove_roots",0.70,0.70
"Minecraft","minecraft:mushroom_stem",0.20,0.20
"Minecraft","minecraft:mycelium",0.60,0.60
"Minecraft","minecraft:nether_brick_fence",2.00,6.00
"Minecraft","minecraft:nether_brick_slab",2.00,6.00
"Minecraft","minecraft:nether_brick_stairs",2.00,6.00
"Minecraft","minecraft:nether_brick_wall",2.00,6.00
"Minecraft","minecraft:nether_bricks",2.00,6.00
"Minecraft","minecraft:nether_gold_ore",3.00,3.00
"Minecraft","minecraft:nether_portal",-1.00,0.00
"Minecraft","minecraft:nether_quartz_ore",3.00,3.00
"Minecraft","minecraft:nether_sprouts",0.00,0.00
"Minecraft","minecraft:nether_wart",0.00,0.00
"Minecraft","minecraft:nether_wart_block",1.00,1.00
"Minecraft","minecraft:netherite_block",50.00,1200.00
"Minecraft","minecraft:netherrack",0.40,0.40
"Minecraft","minecraft:note_block",0.80,0.80
"Minecraft","minecraft:oak_button",0.50,0.50
"Minecraft","minecraft:oak_door",3.00,3.00
"Minecraft","minecraft:oak_fence",2.00,3.00
"Minecraft","minecraft:oak_fence_gate",2.00,3.00
"Minecraft","minecraft:oak_leaves",0.20,0.20
"Minecraft","minecraft:oak_log",2.00,2.00
"Minecraft","minecraft:oak_planks",2.00,3.00
"Minecraft","minecraft:oak_pressure_plate",0.50,0.50
"Minecraft","minecraft:oak_sapling",0.00,0.00
"Minecraft","minecraft:oak_sign",1.00,1.00
"Minecraft","minecraft:oak_slab",2.00,3.00
"Minecraft","minecraft:oak_stairs",2.00,3.00
"Minecraft","minecraft:oak_trapdoor",3.00,3.00
"Minecraft","minecraft:oak_wall_sign",1.00,1.00
"Minecraft","minecraft:oak_wood",2.00,2.00
"Minecraft","minecraft:observer",3.00,3.00
"Minecraft","minecraft:obsidian",0.20,1200.00
"Minecraft","minecraft:ochre_froglight",0.30,0.30
"Minecraft","minecraft:orange_banner",1.00,1.00
"Minecraft","minecraft:orange_bed",0.20,0.20
"Minecraft","minecraft:orange_candle",0.10,0.10
"Minecraft","minecraft:orange_candle_cake",0.50,0.50
"Minecraft","minecraft:orange_carpet",0.10,0.10
"Minecraft","minecraft:orange_concrete",1.80,1.80
"Minecraft","minecraft:orange_concrete_powder",0.50,0.50
"Minecraft","minecraft:orange_glazed_terracotta",1.40,1.40
"Minecraft","minecraft:orange_shulker_box",2.00,2.00
"Minecraft","minecraft:orange_stained_glass",0.30,0.30
"Minecraft","minecraft:orange_stained_glass_pane",0.30,0.30
"Minecraft","minecraft:orange_terracotta",1.25,4.20
"Minecraft","minecraft:orange_tulip",0.00,0.00
"Minecraft","minecraft:orange_wall_banner",1.00,1.00
"Minecraft","minecraft:orange_wool",0.80,0.80
"Minecraft","minecraft:oxeye_daisy",0.00,0.00
"Minecraft","minecraft:oxidized_copper",3.00,6.00
"Minecraft","minecraft:oxidized_cut_copper",3.00,6.00
"Minecraft","minecraft:oxidized_cut_copper_slab",3.00,6.00
"Minecraft","minecraft:oxidized_cut_copper_stairs",3.00,6.00
"Minecraft","minecraft:packed_ice",0.50,0.50
"Minecraft","minecraft:packed_mud",1.00,3.00
"Minecraft","minecraft:pearlescent_froglight",0.30,0.30
"Minecraft","minecraft:peony",0.00,0.00
"Minecraft","minecraft:petrified_oak_slab",2.00,6.00
"Minecraft","minecraft:pink_banner",1.00,1.00
"Minecraft","minecraft:pink_bed",0.20,0.20
"Minecraft","minecraft:pink_candle",0.10,0.10
"Minecraft","minecraft:pink_candle_cake",0.50,0.50
"Minecraft","minecraft:pink_carpet",0.10,0.10
"Minecraft","minecraft:pink_concrete",1.80,1.80
"Minecraft","minecraft:pink_concrete_powder",0.50,0.50
"Minecraft","minecraft:pink_glazed_terracotta",1.40,1.40
"Minecraft","minecraft:pink_shulker_box",2.00,2.00
"Minecraft","minecraft:pink_stained_glass",0.30,0.30
"Minecraft","minecraft:pink_stained_glass_pane",0.30,0.30
"Minecraft","minecraft:pink_terracotta",1.25,4.20
"Minecraft","minecraft:pink_tulip",0.00,0.00
"Minecraft","minecraft:pink_wall_banner",1.00,1.00
"Minecraft","minecraft:pink_wool",0.80,0.80
"Minecraft","minecraft:piston",1.50,1.50
"Minecraft","minecraft:piston_head",1.50,1.50
"Minecraft","minecraft:player_head",1.00,1.00
"Minecraft","minecraft:player_wall_head",1.00,1.00
"Minecraft","minecraft:podzol",0.50,0.50
"Minecraft","minecraft:pointed_dripstone",1.50,3.00
"Minecraft","minecraft:polished_andesite",3.00,6.00
"Minecraft","minecraft:polished_andesite_slab",3.00,6.00
"Minecraft","minecraft:polished_andesite_stairs",3.00,6.00
"Minecraft","minecraft:polished_basalt",2.25,4.20
"Minecraft","minecraft:polished_blackstone",2.10,6.00
"Minecraft","minecraft:polished_blackstone_brick_slab",2.10,6.00
"Minecraft","minecraft:polished_blackstone_brick_stairs",2.10,6.00
"Minecraft","minecraft:polished_blackstone_brick_wall",2.10,6.00
"Minecraft","minecraft:polished_blackstone_bricks",2.10,6.00
"Minecraft","minecraft:polished_blackstone_button",0.50,0.50
"Minecraft","minecraft:polished_blackstone_pressure_plate",0.50,0.50
"Minecraft","minecraft:polished_blackstone_slab",2.10,6.00
"Minecraft","minecraft:polished_blackstone_stairs",2.10,6.00
"Minecraft","minecraft:polished_blackstone_wall",2.10,6.00
"Minecraft","minecraft:polished_deepslate",4.50,6.00
"Minecraft","minecraft:polished_deepslate_slab",4.50,6.00
"Minecraft","minecraft:polished_deepslate_stairs",4.50,6.00
"Minecraft","minecraft:polished_deepslate_wall",4.50,6.00
"Minecraft","minecraft:polished_diorite",2.50,6.00
"Minecraft","minecraft:polished_diorite_slab",2.50,6.00
"Minecraft","minecraft:polished_diorite_stairs",2.50,6.00
"Minecraft","minecraft:polished_granite",2.00,6.00
"Minecraft","minecraft:polished_granite_slab",2.00,6.00
"Minecraft","minecraft:polished_granite_stairs",2.00,6.00
"Minecraft","minecraft:poppy",0.00,0.00
"Minecraft","minecraft:potatoes",0.00,0.00
"Minecraft","minecraft:potted_acacia_sapling",0.00,0.00
"Minecraft","minecraft:potted_allium",0.00,0.00
"Minecraft","minecraft:potted_azalea_bush",0.00,0.00
"Minecraft","minecraft:potted_azure_bluet",0.00,0.00
"Minecraft","minecraft:potted_bamboo",0.00,0.00
"Minecraft","minecraft:potted_birch_sapling",0.00,0.00
"Minecraft","minecraft:potted_blue_orchid",0.00,0.00
"Minecraft","minecraft:potted_brown_mushroom",0.00,0.00
"Minecraft","minecraft:potted_cactus",0.00,0.00
"Minecraft","minecraft:potted_cornflower",0.00,0.00
"Minecraft","minecraft:potted_crimson_fungus",0.00,0.00
"Minecraft","minecraft:potted_crimson_roots",0.00,0.00
"Minecraft","minecraft:potted_dandelion",0.00,0.00
"Minecraft","minecraft:potted_dark_oak_sapling",0.00,0.00
"Minecraft","minecraft:potted_dead_bush",0.00,0.00
"Minecraft","minecraft:potted_fern",0.00,0.00
"Minecraft","minecraft:potted_flowering_azalea_bush",0.00,0.00
"Minecraft","minecraft:potted_jungle_sapling",0.00,0.00
"Minecraft","minecraft:potted_lily_of_the_valley",0.00,0.00
"Minecraft","minecraft:potted_mangrove_propagule",0.00,0.00
"Minecraft","minecraft:potted_oak_sapling",0.00,0.00
"Minecraft","minecraft:potted_orange_tulip",0.00,0.00
"Minecraft","minecraft:potted_oxeye_daisy",0.00,0.00
"Minecraft","minecraft:potted_pink_tulip",0.00,0.00
